Date Posted,Link,Text,Region
5/6/2020,https://www.poynter.org/?ifcn_misinformation=film-star-aamir-khan-distributed-15-thousand-rupees-to-the-poor-in-flour-bags," Film star Aamir Khan distributed 15 thousand rupees to the poor in flour bags.		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=a-soldier-hugged-his-coronavirus-positive-daughter-by-covering-her-in-plastic," A soldier hugged his coronavirus-positive daughter by covering her in plastic.		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=trucks-are-carrying-dead-bodies-of-patients-who-passed-away-due-to-coronavirus," Trucks are carrying dead bodies of patients who passed away due to coronavirus.		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=popular-chain-store-penneys-also-known-as-primark-is-reopening-in-ireland-on-may-8th," Popular chain store Penneys - also known as Primark - is reopening in Ireland on May 8th.		",Europe
5/6/2020,https://www.poynter.org/?ifcn_misinformation=people-held-a-street-party-in-dublin-on-1-may," People held a 'street party' in Dublin on 1 May.		",Europe
5/6/2020,https://www.poynter.org/?ifcn_misinformation=a-video-from-china-showing-police-officers-with-protective-gear-arresting-a-citizen-who-refuses-to-get-out-of-his-car," A video from China, showing police officers with protective gear arresting a citizen who refuses to get out of his car.		",Europe
5/6/2020,https://www.poynter.org/?ifcn_misinformation=a-video-where-bill-gates-is-alledgely-stating-that-vaccines-are-useful-to-sterilize-and-reduce-the-world-population," A video where Bill Gates is alledgely stating that vaccines are useful to sterilize and reduce the world population.		",Europe
5/6/2020,https://www.poynter.org/?ifcn_misinformation=switzerland-turkey-czech-republic-ukraine-leave-the-coronavirus-project-only-lithuania-continues-quarantine-for-another-two-weeks," Switzerland, Turkey, Czech Republic, Ukraine - leave the ""coronavirus project"". Only Lithuania continues quarantine for another two weeks.		",Europe
5/6/2020,https://www.poynter.org/?ifcn_misinformation=a-video-shows-british-prime-minister-boris-johnson-serving-journalists-tea-after-recovering-from-covid-19," A video shows British Prime Minister Boris Johnson serving journalists tea after recovering from COVID-19.		",United States
5/6/2020,https://www.poynter.org/?ifcn_misinformation=the-origin-of-the-novel-coronavirus-was-manipulated-contain-coronaviruses-and-masks-can-reinfect-wearers," The origin of the novel coronavirus was ""manipulated,"" contain coronaviruses, and masks can ""reinfect"" wearers.		",United States
5/6/2020,https://www.poynter.org/?ifcn_misinformation=3-trillion-for-federal-coronavirus-stimulus-packages-is-being-borrowed-basically-from-china," $3 trillion for federal coronavirus stimulus packages is ""being borrowed basically from China.""		",United States
5/6/2020,https://www.poynter.org/?ifcn_misinformation=gates-foundation-stands-to-make-nearly-31-5-billion-on-a-coronavirus-vaccine-in-u-k," Gates Foundation stands to make nearly 31.5 billion on a coronavirus vaccine in U.K.		",United States
5/6/2020,https://www.poynter.org/?ifcn_misinformation=viral-video-reveals-there-is-a-coronavirus-vaccine-patent-owned-by-bill-gates," Viral video reveals there is a coronavirus vaccine patent owned by Bill Gates.		",United States
5/7/2020,https://www.poynter.org/?ifcn_misinformation=the-novel-coronavirus-does-not-attach-itself-to-disposable-gloves," The novel coronavirus does not attach itself to disposable gloves.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=the-novel-coronavirus-does-not-attach-itself-to-disposable-gloves," The novel coronavirus does not attach itself to disposable gloves.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=the-novel-coronavirus-does-not-attach-itself-to-disposable-gloves," The novel coronavirus does not attach itself to disposable gloves.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=the-novel-coronavirus-does-not-attach-itself-to-disposable-gloves," The novel coronavirus does not attach itself to disposable gloves.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=the-novel-coronavirus-does-not-attach-itself-to-disposable-gloves," The novel coronavirus does not attach itself to disposable gloves.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=a-new-danger-is-coming-asian-hornets-has-killed-28-people-in-china, A new danger is coming,Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=a-new-danger-is-coming-asian-hornets-has-killed-28-people-in-china, A new danger is coming,Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=mortality-statistics-over-the-past-5-years-show-there-is-no-overmortality-and-no-pandemic," Mortality statistics over the past 5 years show there is no overmortality and no pandemic.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=in-tanzania-papaya-motor-oil-or-a-goat-were-tested-positive-for-the-coronavirus-according-to-president-magufuli-this-shows-that-the-pcr-tests-is-very-unrealiable," In Tanzania, papaya, motor oil or a goat were tested positive for the coronavirus, according to president Magufuli. This shows that the PCR tests is very unrealiable.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=in-tanzania-papaya-motor-oil-or-a-goat-were-tested-positive-for-the-coronavirus-according-to-president-magufuli-this-shows-that-the-pcr-tests-is-very-unrealiable," In Tanzania, papaya, motor oil or a goat were tested positive for the coronavirus, according to president Magufuli. This shows that the PCR tests is very unrealiable.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=in-tanzania-papaya-motor-oil-or-a-goat-were-tested-positive-for-the-coronavirus-according-to-president-magufuli-this-shows-that-the-pcr-tests-is-very-unrealiable," In Tanzania, papaya, motor oil or a goat were tested positive for the coronavirus, according to president Magufuli. This shows that the PCR tests is very unrealiable.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=in-tanzania-papaya-motor-oil-or-a-goat-were-tested-positive-for-the-coronavirus-according-to-president-magufuli-this-shows-that-the-pcr-tests-is-very-unrealiable," In Tanzania, papaya, motor oil or a goat were tested positive for the coronavirus, according to president Magufuli. This shows that the PCR tests is very unrealiable.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=coronavirus-lives-on-the-hands-for-10-minutes-so-putting-a-sanitizer-in-the-pocket-meets-the-purpose-of-prevention-unicef," Coronavirus lives on the hands for 10 minutes, so putting a sanitizer in the pocket meets the purpose of prevention",India
5/7/2020,https://www.poynter.org/?ifcn_misinformation=people-in-chandni-chowk-market-are-breaking-covid-19-lockdown-because-of-eid," People in Chandni Chowk market are breaking COVID-19 lockdown because of Eid.		",India
5/7/2020,https://www.poynter.org/?ifcn_misinformation=people-in-chandni-chowk-market-are-breaking-covid-19-lockdown-because-of-eid," People in Chandni Chowk market are breaking COVID-19 lockdown because of Eid.		",India
5/7/2020,https://www.poynter.org/?ifcn_misinformation=people-in-chandni-chowk-market-are-breaking-covid-19-lockdown-because-of-eid," People in Chandni Chowk market are breaking COVID-19 lockdown because of Eid.		",India
5/7/2020,https://www.poynter.org/?ifcn_misinformation=100-nurses-in-rajasthans-jhalawar-india-resigned-because-of-jamaatis-who-misbehaved-with-them," 100 nurses in Rajasthan's Jhalawar (India) resigned because of Jamaatis who misbehaved with them.		",India
5/7/2020,https://www.poynter.org/?ifcn_misinformation=indian-news-wire-agency-ians-claims-that-pakistani-pm-imran-khan-read-an-overturned-graph-and-claimed-that-pakistan-was-flattening-its-curve," Indian News wire agency IANS claims that Pakistani PM Imran Khan read an overturned graph and claimed that Pakistan was flattening its curve.		",India
5/7/2020,https://www.poynter.org/?ifcn_misinformation=muslim-women-were-caught-shopping-in-lockdown," Muslim women were caught shopping in lockdown.		",India
5/7/2020,https://www.poynter.org/?ifcn_misinformation=video-of-women-fleeing-from-a-quarantine-center-during-the-current-lockdown-in-shivaji-nagar-bangalore," Video of women fleeing from a quarantine center during the current lockdown in Shivaji nagar, Bangalore.		",India
5/7/2020,https://www.poynter.org/?ifcn_misinformation=muslim-women-were-caught-shopping-in-lockdown," Muslim women were caught shopping in lockdown.		",India
5/7/2020,https://www.poynter.org/?ifcn_misinformation=judy-mikovits-claims-about-covid-19-origins-flu-vaccine-hydroxychloroquine-and-face-masks-from-the-documentary-plandemic-retold-in-fb-post," Judy Mikovits' claims about COVID-19 origins, flu vaccine,  hydroxychloroquine and face masks from the documentary Plandemic retold in FB post.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=judy-mikovits-claims-about-covid-19-origins-flu-vaccine-hydroxychloroquine-and-face-masks-from-the-documentary-plandemic-retold-in-fb-post," Judy Mikovits' claims about COVID-19 origins, flu vaccine,  hydroxychloroquine and face masks from the documentary Plandemic retold in FB post.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=claim-that-the-coronavirus-isnt-new-as-there-is-a-canine-coronavirus-vaccine-since-2001," Claim that the coronavirus isn't new as there is a canine coronavirus vaccine since 2001.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=image-claiming-that-polish-church-will-get-46-billion-zlotys-from-the-government-due-to-the-coronavirus," Image claiming that Polish Church will get 4,6 billion zlotys from the government due to the coronavirus.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=claim-that-the-coronavirus-isnt-new-as-there-is-a-canine-coronavirus-vaccine-since-2001," Claim that the coronavirus isn't new as there is a canine coronavirus vaccine since 2001.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=image-claiming-that-polish-church-will-get-46-billion-zlotys-from-the-government-due-to-the-coronavirus," Image claiming that Polish Church will get 4,6 billion zlotys from the government due to the coronavirus.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=claim-that-the-coronavirus-isnt-new-as-there-is-a-canine-coronavirus-vaccine-since-2001," Claim that the coronavirus isn't new as there is a canine coronavirus vaccine since 2001.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=image-claiming-that-polish-church-will-get-46-billion-zlotys-from-the-government-due-to-the-coronavirus," Image claiming that Polish Church will get 4,6 billion zlotys from the government due to the coronavirus.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=image-claiming-that-polish-church-will-get-46-billion-zlotys-from-the-government-due-to-the-coronavirus," Image claiming that Polish Church will get 4,6 billion zlotys from the government due to the coronavirus.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=claim-that-the-coronavirus-isnt-new-as-there-is-a-canine-coronavirus-vaccine-since-2001," Claim that the coronavirus isn't new as there is a canine coronavirus vaccine since 2001.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=claim-that-the-coronavirus-isnt-new-as-there-is-a-canine-coronavirus-vaccine-since-2001," Claim that the coronavirus isn't new as there is a canine coronavirus vaccine since 2001.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=image-claiming-that-polish-church-will-get-46-billion-zlotys-from-the-government-due-to-the-coronavirus," Image claiming that Polish Church will get 4,6 billion zlotys from the government due to the coronavirus.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=an-sms-service-offers-a-covid-19-self-assessment," An SMS service offers a COVID-19 self-assessment.		",Europe
5/7/2020,https://www.poynter.org/?ifcn_misinformation=one-can-cure-the-new-coronavirus-by-inhaling-vodka-fumes," One can cure the new coronavirus by inhaling vodka fumes.		",Europe
